#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-07-26T12:26:38 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d3af12bb6e6	
#INFO	-out.max=unlimited	
#INFO	queryParameters=13	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/459/3939&tab:{J/MNRAS/459/3939/tabled1}&key:source=J/MNRAS/459/3939/tabled1&HTTPPRM:&
#-source=J/MNRAS/459/3939/tabled1
#-order=I
#-out=Name
#-out=Date
#-out=JD
#-out=l_mag
#-out=mag
#-out=e_mag
#-out=Filter
#-out=Tel
#

#RESOURCE=yCat_74593939
#Name: J/MNRAS/459/3939
#Title: Type II supernova light curves (Valenti+, 2016)
#Table	J_MNRAS_459_3939_tabled1:
#Name: J/MNRAS/459/3939/tabled1
#Title: Photometric Data for 12 SNe
#Column	Name	(A11)	SN name	[ucd=meta.id;meta.main]
#Column	Date	(A10)	Observation date	[ucd=time.epoch;obs]
#Column	JD	(F11.3)	Julian date	[ucd=time.epoch]
#Column	l_mag	(A1)	Limit flag on mag	[ucd=meta.code.error]
#Column	mag	(F6.3)	Magnitude in Filter (1)	[ucd=phot.mag]
#Column	e_mag	(F6.3)	? rms uncertainty on mag	[ucd=stat.error;phot.mag]
#Column	Filter	(A3)	Filter (2)	[ucd=meta.id;instr.filter]
#Column	Tel	(a9)	Telescope (3)	[ucd=meta.id;instr.tel]
Name	Date	JD	l_mag	mag	e_mag	Filter	Tel
SN 2013fs  	2013-10-18	2456584.147	 	15.516	 0.057	us 	Swift
SN 2013fs  	2013-10-19	2456584.849	 	15.575	 0.055	us 	Swift
SN 2013fs  	2013-10-20	2456585.990	 	15.680	 0.056	us 	Swift
SN 2013fs  	2013-10-21	2456586.892	 	15.783	 0.056	us 	Swift
SN 2013fs  	2013-10-22	2456588.087	 	15.895	 0.060	us 	Swift
SN 2013fs  	2013-10-23	2456588.953	 	15.915	 0.059	us 	Swift
SN 2013fs  	2013-10-24	2456589.859	 	16.082	 0.060	us 	Swift
SN 2013fs  	2013-10-25	2456590.997	 	16.122	 0.059	us 	Swift
SN 2013fs  	2013-10-26	2456591.891	 	16.218	 0.073	us 	Swift
SN 2013fs  	2013-10-27	2456593.441	 	16.521	 0.065	us 	Swift
SN 2013fs  	2013-10-28	2456593.644	 	16.552	 0.066	us 	Swift
SN 2013fs  	2013-10-29	2456595.207	 	16.655	 0.067	us 	Swift
SN 2013fs  	2013-10-30	2456596.072	 	16.718	 0.069	us 	Swift
SN 2013fs  	2013-10-06	2456572.491	 	14.699	 0.059	uw1	Swift
SN 2013fs  	2013-10-08	2456574.292	 	14.447	 0.057	uw1	Swift
SN 2013fs  	2013-10-09	2456575.476	 	14.594	 0.057	uw1	Swift
SN 2013fs  	2013-10-10	2456576.410	 	14.824	 0.058	uw1	Swift
SN 2013fs  	2013-10-11	2456576.906	 	14.805	 0.058	uw1	Swift
SN 2013fs  	2013-10-12	2456577.805	 	14.936	 0.060	uw1	Swift
SN 2013fs  	2013-10-13	2456579.242	 	15.205	 0.060	uw1	Swift
SN 2013fs  	2013-10-15	2456580.576	 	15.483	 0.065	uw1	Swift
SN 2013fs  	2013-10-18	2456584.146	 	16.095	 0.070	uw1	Swift
SN 2013fs  	2013-10-19	2456584.848	 	16.217	 0.068	uw1	Swift
SN 2013fs  	2013-10-20	2456585.989	 	16.376	 0.069	uw1	Swift
SN 2013fs  	2013-10-21	2456586.891	 	16.535	 0.069	uw1	Swift
SN 2013fs  	2013-10-22	2456588.085	 	16.601	 0.076	uw1	Swift
SN 2013fs  	2013-10-23	2456588.952	 	16.829	 0.078	uw1	Swift
SN 2013fs  	2013-10-24	2456589.857	 	16.907	 0.079	uw1	Swift
SN 2013fs  	2013-10-25	2456590.996	 	17.080	 0.080	uw1	Swift
SN 2013fs  	2013-10-26	2456591.889	 	17.333	 0.115	uw1	Swift
SN 2013fs  	2013-10-27	2456593.440	 	17.425	 0.091	uw1	Swift
SN 2013fs  	2013-10-28	2456593.643	 	17.529	 0.094	uw1	Swift
SN 2013fs  	2013-10-29	2456595.205	 	17.840	 0.105	uw1	Swift
SN 2013fs  	2013-10-30	2456596.070	 	17.704	 0.100	uw1	Swift
SN 2013fs  	2013-10-07	2456572.503	 	14.267	 0.069	uw2	Swift
SN 2013fs  	2013-10-08	2456574.310	 	14.275	 0.070	uw2	Swift
SN 2013fs  	2013-10-09	2456575.481	 	14.575	 0.070	uw2	Swift
SN 2013fs  	2013-10-10	2456576.414	 	15.028	 0.071	uw2	Swift
SN 2013fs  	2013-10-11	2456576.909	 	14.927	 0.070	uw2	Swift
SN 2013fs  	2013-10-12	2456577.814	 	15.151	 0.071	uw2	Swift
SN 2013fs  	2013-10-13	2456579.223	 	15.577	 0.073	uw2	Swift
SN 2013fs  	2013-10-15	2456580.580	 	15.841	 0.075	uw2	Swift
SN 2013fs  	2013-10-18	2456584.149	 	16.567	 0.079	uw2	Swift
SN 2013fs  	2013-10-19	2456584.853	 	16.802	 0.078	uw2	Swift
SN 2013fs  	2013-10-20	2456585.993	 	16.899	 0.079	uw2	Swift
SN 2013fs  	2013-10-21	2456586.895	 	17.081	 0.080	uw2	Swift
SN 2013fs  	2013-10-22	2456588.093	 	17.241	 0.086	uw2	Swift
SN 2013fs  	2013-10-23	2456588.956	 	17.441	 0.088	uw2	Swift
SN 2013fs  	2013-10-24	2456589.862	 	17.530	 0.089	uw2	Swift
SN 2013fs  	2013-10-25	2456591.000	 	17.678	 0.089	uw2	Swift
SN 2013fs  	2013-10-27	2456593.443	 	18.144	 0.102	uw2	Swift
SN 2013fs  	2013-10-28	2456593.646	 	18.183	 0.104	uw2	Swift
SN 2013fs  	2013-10-29	2456595.211	 	18.254	 0.106	uw2	Swift
SN 2013fs  	2013-10-30	2456596.075	 	18.387	 0.110	uw2	Swift
SN 2013fs  	2013-10-09	2456575.449	 	16.099	 0.060	vs 	Swift
SN 2013fs  	2013-10-10	2456576.394	 	16.058	 0.059	vs 	Swift
SN 2013fs  	2013-10-11	2456576.911	 	15.978	 0.051	vs 	Swift
SN 2013fs  	2013-10-12	2456577.820	 	15.976	 0.048	vs 	Swift
SN 2013fs  	2013-10-13	2456579.228	 	16.000	 0.048	vs 	Swift
SN 2013fs  	2013-10-15	2456580.581	 	16.025	 0.065	vs 	Swift
SN 2013fs  	2013-10-18	2456584.150	 	16.092	 0.063	vs 	Swift
SN 2013fs  	2013-10-19	2456584.856	 	16.277	 0.061	vs 	Swift
SN 2013fs  	2013-10-20	2456585.995	 	16.164	 0.059	vs 	Swift
SN 2013fs  	2013-10-21	2456586.898	 	16.288	 0.059	vs 	Swift
SN 2013fs  	2013-10-22	2456588.097	 	16.318	 0.067	vs 	Swift
SN 2013fs  	2013-10-23	2456588.957	 	16.449	 0.067	vs 	Swift
SN 2013fs  	2013-10-24	2456589.865	 	16.391	 0.065	vs 	Swift
SN 2013fs  	2013-10-25	2456591.001	 	16.428	 0.063	vs 	Swift
SN 2013fs  	2013-10-27	2456593.445	 	16.491	 0.067	vs 	Swift
SN 2013fs  	2013-10-28	2456593.647	 	16.421	 0.066	vs 	Swift
SN 2013fs  	2013-10-29	2456595.213	 	16.551	 0.069	vs 	Swift
SN 2013fs  	2013-10-30	2456596.078	 	16.556	 0.069	vs 	Swift
SN 2013fs  	2013-10-07	2456572.650	 	17.282	 0.009	z  	1m0-08
SN 2013fs  	2013-10-08	2456573.739	 	16.796	 0.000	z  	1m0-08
SN 2013fs  	2013-10-09	2456574.710	 	16.589	 0.015	z  	1m0-08
SN 2013fs  	2013-10-11	2456576.772	 	16.307	 0.026	z  	1m0-08
SN 2013fs  	2013-10-12	2456577.772	 	16.208	 0.024	z  	1m0-08
SN 2013fs  	2013-10-18	2456583.648	 	16.117	 0.000	z  	1m0-08
SN 2013fs  	2013-10-20	2456585.611	 	16.172	 0.002	z  	1m0-08
SN 2013fs  	2013-10-21	2456586.608	 	16.203	 0.010	z  	1m0-08
SN 2013fs  	2013-10-22	2456587.719	 	16.263	 0.019	z  	1m0-08
SN 2013fs  	2013-10-23	2456588.747	 	16.306	 0.025	z  	1m0-08
SN 2013fs  	2013-10-26	2456591.609	 	16.368	 0.018	z  	1m0-08
SN 2013fs  	2013-10-27	2456592.597	 	16.392	 0.004	z  	1m0-08
SN 2013fs  	2013-10-28	2456593.642	 	16.374	 0.014	z  	1m0-08
SN 2013fs  	2013-10-29	2456594.623	 	16.415	 0.001	z  	1m0-08
SN 2013fs  	2013-11-02	2456598.691	 	16.481	 0.004	z  	1m0-08
SN 2013fs  	2013-11-03	2456599.680	 	16.434	 0.021	z  	1m0-08
SN 2013fs  	2013-11-06	2456602.683	 	16.473	 0.006	z  	1m0-08
SN 2013fs  	2013-11-10	2456606.664	 	16.481	 0.004	z  	1m0-08
SN 2013fs  	2013-11-12	2456608.699	 	16.482	 0.007	z  	1m0-08
SN 2013fs  	2013-11-15	2456611.707	 	16.571	 0.037	z  	1m0-08
SN 2013fs  	2013-11-20	2456616.621	 	16.553	 0.026	z  	1m0-08
SN 2013fs  	2013-11-25	2456621.534	 	16.524	 0.006	z  	1m0-09
SN 2013fs  	2013-11-28	2456624.545	 	16.527	 0.024	z  	1m0-04
SN 2013fs  	2013-11-28	2456625.287	 	16.492	 0.037	z  	1m0-12
SN 2013fs  	2013-11-30	2456626.539	 	16.538	 0.027	z  	1m0-04
SN 2013fs  	2013-12-01	2456627.538	 	16.511	 0.000	z  	1m0-09
SN 2013fs  	2013-12-03	2456629.565	 	16.600	 0.028	z  	1m0-04
SN 2013fs  	2013-12-04	2456631.299	 	16.522	 0.027	z  	1m0-13
SN 2013fs  	2013-12-11	2456637.559	 	16.526	 0.011	z  	1m0-09
SN 2013fs  	2013-12-14	2456640.938	 	16.750	 0.026	z  	1m0-11
SN 2013fs  	2013-12-18	2456644.558	 	16.190	 0.310	z  	1m0-08
SN 2013fs  	2013-12-20	2456646.677	 	17.019	 0.050	z  	1m0-08
SN 2013bu  	2013-04-21	2456404.259	 	16.600	 0.000	B  	Atel/CBAT
SN 2013bu  	2013-04-23	2456405.952	 	16.503	 0.024	B  	1m0-08
SN 2013bu  	2013-04-30	2456412.952	 	16.622	 0.027	B  	1m0-08
SN 2013bu  	2013-04-30	2456412.954	 	16.674	 0.024	B  	1m0-08
SN 2013bu  	2013-05-06	2456418.949	 	16.954	 0.023	B  	1m0-08
SN 2013bu  	2013-05-08	2456420.949	 	17.006	 0.021	B  	1m0-08
SN 2013bu  	2013-05-18	2456430.910	 	17.395	 0.027	B  	1m0-08
SN 2013bu  	2013-05-18	2456430.913	 	17.405	 0.021	B  	1m0-08
SN 2013bu  	2013-05-20	2456432.910	 	17.433	 0.030	B  	1m0-08
SN 2013bu  	2013-05-20	2456432.913	 	17.468	 0.024	B  	1m0-08
SN 2013bu  	2013-05-22	2456434.875	 	17.536	 0.034	B  	1m0-08
SN 2013bu  	2013-05-22	2456434.878	 	17.473	 0.027	B  	1m0-08
SN 2013bu  	2013-05-31	2456443.875	 	17.735	 0.030	B  	1m0-08
SN 2013bu  	2013-05-31	2456443.878	 	17.748	 0.032	B  	1m0-08
SN 2013bu  	2013-06-04	2456447.889	 	17.848	 0.041	B  	1m0-08
SN 2013bu  	2013-06-04	2456447.892	 	17.707	 0.039	B  	1m0-08
SN 2013bu  	2013-06-10	2456453.896	 	17.820	 0.033	B  	1m0-08
SN 2013bu  	2013-06-10	2456453.899	 	17.904	 0.047	B  	1m0-08
SN 2013bu  	2013-06-11	2456454.896	 	17.946	 0.044	B  	1m0-08
SN 2013bu  	2013-06-11	2456454.899	 	17.958	 0.052	B  	1m0-08
SN 2013bu  	2013-06-13	2456456.896	 	17.934	 0.046	B  	1m0-08
SN 2013bu  	2013-06-13	2456456.899	 	17.901	 0.028	B  	1m0-08
SN 2013bu  	2013-06-15	2456458.891	 	17.820	 0.037	B  	1m0-08
SN 2013bu  	2013-06-16	2456459.886	 	17.911	 0.050	B  	1m0-08
SN 2013bu  	2013-06-16	2456459.889	 	17.931	 0.032	B  	1m0-08
SN 2013bu  	2013-06-17	2456460.893	 	17.752	 0.039	B  	1m0-08
SN 2013bu  	2013-06-17	2456460.896	 	17.799	 0.040	B  	1m0-08
SN 2013bu  	2013-06-18	2456461.889	 	17.969	 0.045	B  	1m0-08
SN 2013bu  	2013-06-19	2456462.886	 	17.948	 0.033	B  	1m0-08
SN 2013bu  	2013-06-19	2456462.889	 	17.931	 0.043	B  	1m0-08
SN 2013bu  	2013-07-04	2456477.851	 	18.265	 0.051	B  	1m0-08
SN 2013bu  	2013-07-04	2456477.853	 	18.363	 0.079	B  	1m0-08
SN 2013bu  	2013-07-05	2456478.851	 	18.300	 0.067	B  	1m0-08
SN 2013bu  	2013-07-05	2456478.853	 	18.338	 0.047	B  	1m0-08
SN 2013bu  	2013-07-07	2456480.851	 	18.284	 0.060	B  	1m0-08
SN 2013bu  	2013-07-07	2456480.853	 	18.336	 0.042	B  	1m0-08
SN 2013bu  	2013-07-08	2456481.834	 	18.392	 0.042	B  	1m0-08
SN 2013bu  	2013-07-08	2456481.835	 	18.413	 0.076	B  	1m0-08
SN 2013bu  	2013-07-12	2456485.834	 	18.504	 0.048	B  	1m0-08
SN 2013bu  	2013-07-12	2456485.835	 	18.532	 0.058	B  	1m0-08
SN 2013bu  	2013-07-14	2456487.834	 	18.696	 0.099	B  	1m0-08
SN 2013bu  	2013-07-14	2456487.835	 	18.650	 0.066	B  	1m0-08
SN 2013bu  	2013-07-25	2456498.884	 	19.381	 0.113	B  	1m0-08
SN 2013bu  	2013-07-25	2456498.886	 	19.109	 0.102	B  	1m0-08
SN 2013bu  	2013-08-01	2456505.806	 	20.057	 0.324	B  	1m0-08
SN 2013bu  	2013-08-01	2456505.808	 	20.032	 0.306	B  	1m0-08
SN 2013bu  	2013-08-02	2456506.865	 	20.081	 0.203	B  	1m0-08
SN 2013bu  	2013-08-02	2456506.866	 	20.156	 0.221	B  	1m0-08
SN 2013bu  	2013-08-04	2456508.923	 	20.563	 0.342	B  	1m0-08
SN 2013bu  	2013-08-06	2456510.903	 	20.923	 0.427	B  	1m0-08
SN 2013bu  	2013-08-06	2456510.932	 	20.674	 0.423	B  	1m0-08
SN 2013bu  	2013-08-09	2456513.916	 	21.114	 0.320	B  	1m0-08
SN 2013bu  	2013-08-09	2456513.945	 	21.405	 0.331	B  	1m0-08
SN 2013bu  	2013-08-10	2456515.232	 	20.332	 0.166	B  	1m0-11
SN 2013bu  	2013-08-11	2456515.701	 	20.294	 0.280	B  	1m0-08
SN 2013bu  	2013-08-11	2456515.705	 	20.144	 0.298	B  	1m0-08
SN 2013bu  	2013-08-12	2456516.688	 	20.524	 0.351	B  	1m0-08
SN 2013bu  	2013-08-12	2456516.692	 	20.692	 0.485	B  	1m0-08
SN 2013bu  	2013-08-13	2456517.752	<	20.643	      	B  	1m0-08
SN 2013bu  	2013-08-13	2456517.756	<	20.624	      	B  	1m0-08
SN 2013bu  	2013-08-15	2456519.708	<	20.136	      	B  	1m0-08
SN 2013bu  	2013-08-15	2456519.712	<	20.342	      	B  	1m0-08
SN 2013bu  	2013-04-12	2456395.263	<	19.000	      	V  	Atel/CBAT
SN 2013bu  	2013-04-23	2456405.955	 	16.294	 0.014	V  	1m0-08
SN 2013bu  	2013-04-23	2456405.957	 	16.237	 0.013	V  	1m0-08
SN 2013bu  	2013-04-26	2456408.955	 	16.401	 0.030	V  	1m0-08
SN 2013bu  	2013-04-27	2456409.955	 	16.473	 0.021	V  	1m0-08
SN 2013bu  	2013-04-27	2456409.957	 	16.558	 0.036	V  	1m0-08
SN 2013bu  	2013-04-29	2456411.956	 	16.407	 0.022	V  	1m0-08
SN 2013bu  	2013-04-29	2456411.957	 	16.512	 0.023	V  	1m0-08
SN 2013bu  	2013-04-30	2456412.956	 	16.352	 0.021	V  	1m0-08
SN 2013bu  	2013-04-30	2456412.957	 	16.316	 0.017	V  	1m0-08
SN 2013bu  	2013-05-06	2456418.952	 	16.356	 0.022	V  	1m0-08
SN 2013bu  	2013-05-06	2456418.954	 	16.428	 0.019	V  	1m0-08
SN 2013bu  	2013-05-08	2456420.951	 	16.384	 0.015	V  	1m0-08
SN 2013bu  	2013-05-08	2456420.952	 	16.360	 0.015	V  	1m0-08
SN 2013bu  	2013-05-15	2456427.953	 	16.599	 0.027	V  	1m0-08
SN 2013bu  	2013-05-15	2456427.954	 	16.669	 0.025	V  	1m0-08
SN 2013bu  	2013-05-18	2456430.917	 	16.478	 0.011	V  	1m0-08
SN 2013bu  	2013-05-18	2456430.918	 	16.474	 0.015	V  	1m0-08
SN 2013bu  	2013-05-20	2456432.917	 	16.500	 0.011	V  	1m0-08
SN 2013bu  	2013-05-20	2456432.918	 	16.497	 0.015	V  	1m0-08
SN 2013bu  	2013-05-22	2456434.882	 	16.420	 0.015	V  	1m0-08
SN 2013bu  	2013-05-22	2456434.884	 	16.532	 0.016	V  	1m0-08
SN 2013bu  	2013-05-31	2456443.882	 	16.613	 0.028	V  	1m0-08
SN 2013bu  	2013-05-31	2456443.883	 	16.541	 0.012	V  	1m0-08
SN 2013bu  	2013-06-04	2456447.896	 	16.549	 0.015	V  	1m0-08
SN 2013bu  	2013-06-04	2456447.897	 	16.587	 0.013	V  	1m0-08
SN 2013bu  	2013-06-10	2456453.903	 	16.593	 0.016	V  	1m0-08
SN 2013bu  	2013-06-10	2456453.904	 	16.566	 0.011	V  	1m0-08
SN 2013bu  	2013-06-11	2456454.903	 	16.569	 0.014	V  	1m0-08
SN 2013bu  	2013-06-11	2456454.904	 	16.595	 0.015	V  	1m0-08
SN 2013bu  	2013-06-13	2456456.904	 	16.578	 0.013	V  	1m0-08
SN 2013bu  	2013-06-16	2456459.892	 	16.607	 0.014	V  	1m0-08
SN 2013bu  	2013-06-16	2456459.894	 	16.622	 0.011	V  	1m0-08
SN 2013bu  	2013-06-18	2456461.892	 	16.622	 0.014	V  	1m0-08
SN 2013bu  	2013-06-18	2456461.894	 	16.588	 0.019	V  	1m0-08
SN 2013bu  	2013-06-19	2456462.892	 	16.631	 0.014	V  	1m0-08
SN 2013bu  	2013-07-04	2456477.855	 	16.887	 0.016	V  	1m0-08
SN 2013bu  	2013-07-04	2456477.856	 	16.823	 0.015	V  	1m0-08
SN 2013bu  	2013-07-05	2456478.855	 	16.828	 0.017	V  	1m0-08
SN 2013bu  	2013-07-05	2456478.856	 	16.841	 0.016	V  	1m0-08
SN 2013bu  	2013-07-07	2456480.855	 	16.901	 0.014	V  	1m0-08
SN 2013bu  	2013-07-07	2456480.856	 	16.893	 0.021	V  	1m0-08
SN 2013bu  	2013-07-08	2456481.837	 	16.993	 0.017	V  	1m0-08
SN 2013bu  	2013-07-08	2456481.838	 	16.973	 0.018	V  	1m0-08
SN 2013bu  	2013-07-12	2456485.837	 	17.252	 0.025	V  	1m0-08
SN 2013bu  	2013-07-12	2456485.838	 	17.088	 0.017	V  	1m0-08
SN 2013bu  	2013-07-14	2456487.837	 	17.399	 0.040	V  	1m0-08
SN 2013bu  	2013-07-14	2456487.838	 	17.166	 0.021	V  	1m0-08
SN 2013bu  	2013-07-25	2456498.888	 	17.866	 0.032	V  	1m0-08
SN 2013bu  	2013-07-25	2456498.889	 	17.855	 0.033	V  	1m0-08
SN 2013bu  	2013-08-01	2456505.809	 	19.178	 0.100	V  	1m0-08
SN 2013bu  	2013-08-01	2456505.810	 	19.314	 0.115	V  	1m0-08
SN 2013bu  	2013-08-02	2456506.868	 	19.365	 0.118	V  	1m0-08
SN 2013bu  	2013-08-02	2456506.869	 	19.497	 0.110	V  	1m0-08
SN 2013bu  	2013-08-03	2456507.946	 	20.266	 0.190	V  	1m0-08
SN 2013bu  	2013-08-04	2456508.962	 	20.160	 0.207	V  	1m0-08
SN 2013bu  	2013-08-04	2456508.964	 	20.113	 0.209	V  	1m0-08
SN 2013bu  	2013-08-06	2456510.885	 	20.504	 0.141	V  	1m0-08
SN 2013bu  	2013-08-09	2456513.949	 	20.544	 0.135	V  	1m0-08
SN 2013bu  	2013-08-11	2456515.708	 	19.948	 0.177	V  	1m0-08
SN 2013bu  	2013-08-11	2456515.710	 	20.130	 0.203	V  	1m0-08
SN 2013bu  	2013-08-12	2456516.696	 	20.065	 0.219	V  	1m0-08
SN 2013bu  	2013-08-12	2456516.698	 	20.145	 0.218	V  	1m0-08
SN 2013bu  	2013-08-13	2456517.761	<	20.206	      	V  	1m0-08
SN 2013bu  	2013-08-13	2456517.763	<	20.050	      	V  	1m0-08
SN 2013bu  	2013-08-15	2456519.717	<	19.969	      	V  	1m0-08
SN 2013bu  	2013-08-15	2456519.719	<	20.191	      	V  	1m0-08
SN 2013bu  	2013-04-23	2456405.958	 	16.034	 0.021	g  	1m0-08
SN 2013bu  	2013-04-23	2456405.960	 	15.988	 0.025	g  	1m0-08
SN 2013bu  	2013-04-26	2456408.958	 	16.268	 0.054	g  	1m0-08
SN 2013bu  	2013-04-26	2456408.959	 	16.308	 0.047	g  	1m0-08
SN 2013bu  	2013-04-29	2456411.960	 	16.139	 0.041	g  	1m0-08
SN 2013bu  	2013-04-30	2456412.958	 	16.170	 0.028	g  	1m0-08
SN 2013bu  	2013-04-30	2456412.960	 	16.228	 0.037	g  	1m0-08
SN 2013bu  	2013-05-08	2456420.953	 	16.358	 0.031	g  	1m0-08
SN 2013bu  	2013-05-08	2456420.955	 	16.330	 0.036	g  	1m0-08
SN 2013bu  	2013-05-16	2456428.917	 	16.495	 0.021	g  	1m0-08
SN 2013bu  	2013-05-16	2456428.921	 	16.501	 0.017	g  	1m0-08
SN 2013bu  	2013-05-18	2456430.920	 	16.547	 0.035	g  	1m0-08
SN 2013bu  	2013-05-18	2456430.923	 	16.540	 0.035	g  	1m0-08
SN 2013bu  	2013-05-20	2456432.920	 	16.559	 0.017	g  	1m0-08
SN 2013bu  	2013-05-20	2456432.923	 	16.585	 0.016	g  	1m0-08
SN 2013bu  	2013-05-22	2456434.885	 	16.660	 0.015	g  	1m0-08
SN 2013bu  	2013-05-22	2456434.888	 	16.598	 0.015	g  	1m0-08
SN 2013bu  	2013-05-31	2456443.885	 	16.665	 0.015	g  	1m0-08
SN 2013bu  	2013-05-31	2456443.888	 	16.679	 0.012	g  	1m0-08
SN 2013bu  	2013-06-04	2456447.899	 	16.698	 0.016	g  	1m0-08
SN 2013bu  	2013-06-04	2456447.902	 	16.699	 0.016	g  	1m0-08
SN 2013bu  	2013-06-10	2456453.906	 	16.756	 0.013	g  	1m0-08
SN 2013bu  	2013-06-10	2456453.909	 	16.777	 0.015	g  	1m0-08
SN 2013bu  	2013-06-11	2456454.906	 	16.747	 0.042	g  	1m0-08
SN 2013bu  	2013-06-11	2456454.910	 	16.773	 0.043	g  	1m0-08
SN 2013bu  	2013-06-13	2456456.906	 	16.801	 0.015	g  	1m0-08
SN 2013bu  	2013-06-13	2456456.909	 	16.820	 0.015	g  	1m0-08
SN 2013bu  	2013-06-16	2456459.896	 	16.807	 0.013	g  	1m0-08
SN 2013bu  	2013-06-16	2456459.899	 	16.811	 0.013	g  	1m0-08
SN 2013bu  	2013-06-18	2456461.896	 	16.778	 0.030	g  	1m0-08
SN 2013bu  	2013-06-18	2456461.899	 	16.780	 0.024	g  	1m0-08
SN 2013bu  	2013-06-19	2456462.896	 	16.862	 0.017	g  	1m0-08
SN 2013bu  	2013-06-19	2456462.899	 	16.862	 0.014	g  	1m0-08
SN 2013bu  	2013-07-04	2456477.857	 	17.073	 0.023	g  	1m0-08
SN 2013bu  	2013-07-04	2456477.859	 	17.109	 0.029	g  	1m0-08
SN 2013bu  	2013-07-05	2456478.857	 	17.120	 0.020	g  	1m0-08
SN 2013bu  	2013-07-05	2456478.858	 	17.110	 0.018	g  	1m0-08
SN 2013bu  	2013-07-07	2456480.857	 	17.171	 0.012	g  	1m0-08
SN 2013bu  	2013-07-07	2456480.859	 	17.149	 0.015	g  	1m0-08
SN 2013bu  	2013-07-08	2456481.839	 	17.230	 0.025	g  	1m0-08
SN 2013bu  	2013-07-08	2456481.841	 	17.188	 0.019	g  	1m0-08
SN 2013bu  	2013-07-12	2456485.840	 	17.350	 0.024	g  	1m0-08
SN 2013bu  	2013-07-12	2456485.841	 	17.342	 0.019	g  	1m0-08
SN 2013bu  	2013-07-14	2456487.839	 	17.412	 0.020	g  	1m0-08
SN 2013bu  	2013-07-14	2456487.841	 	17.460	 0.017	g  	1m0-08
SN 2013bu  	2013-07-25	2456498.890	 	18.378	 0.052	g  	1m0-08
SN 2013bu  	2013-07-25	2456498.892	 	18.275	 0.032	g  	1m0-08
SN 2013bu  	2013-08-01	2456505.811	 	19.700	 0.099	g  	1m0-08
SN 2013bu  	2013-08-01	2456505.813	 	19.693	 0.120	g  	1m0-08
SN 2013bu  	2013-08-02	2456506.870	 	20.554	 0.232	g  	1m0-08
SN 2013bu  	2013-08-02	2456506.872	 	20.216	 0.169	g  	1m0-08
SN 2013bu  	2013-08-06	2456510.887	 	20.796	 0.338	g  	1m0-08
SN 2013bu  	2013-08-06	2456510.891	 	20.689	 0.237	g  	1m0-08
SN 2013bu  	2013-08-09	2456513.924	 	20.918	 0.394	g  	1m0-08
SN 2013bu  	2013-08-09	2456513.957	 	21.053	 0.462	g  	1m0-08
SN 2013bu  	2013-08-10	2456515.244	 	21.405	 0.366	g  	1m0-11
SN 2013bu  	2013-08-11	2456515.716	 	21.136	 0.344	g  	1m0-08
SN 2013bu  	2013-08-12	2456516.700	 	20.965	 0.280	g  	1m0-08
SN 2013bu  	2013-08-12	2456516.703	 	20.977	 0.268	g  	1m0-08
SN 2013bu  	2013-08-13	2456517.793	 	21.314	 0.312	g  	1m0-08
SN 2013bu  	2013-08-13	2456517.797	 	21.420	 0.355	g  	1m0-08
SN 2013bu  	2013-08-13	2456517.813	 	21.515	 0.425	g  	1m0-08
SN 2013bu  	2013-08-13	2456517.817	 	21.358	 0.377	g  	1m0-08
SN 2013bu  	2013-08-15	2456519.722	 	21.174	 0.410	g  	1m0-08
SN 2013bu  	2013-08-15	2456519.787	 	21.201	 0.426	g  	1m0-08
SN 2013bu  	2013-08-15	2456519.791	 	21.130	 0.393	g  	1m0-08
SN 2013bu  	2013-08-15	2456519.947	 	21.412	 0.446	g  	1m0-08
SN 2013bu  	2013-08-15	2456519.957	 	21.172	 0.304	g  	1m0-08
SN 2013bu  	2013-08-22	2456526.834	 	21.148	 0.204	g  	1m0-08
SN 2013bu  	2013-08-22	2456526.873	 	21.344	 0.363	g  	1m0-08
SN 2013bu  	2013-08-22	2456526.878	 	21.227	 0.344	g  	1m0-08
SN 2013bu  	2013-08-29	2456533.870	 	21.038	 0.367	g  	1m0-08
SN 2013bu  	2013-08-29	2456533.875	 	21.276	 0.493	g  	1m0-08
SN 2013bu  	2013-04-23	2456405.964	 	15.559	 0.014	i  	1m0-08
SN 2013bu  	2013-04-23	2456405.965	 	15.581	 0.010	i  	1m0-08
SN 2013bu  	2013-04-26	2456408.963	 	15.628	 0.030	i  	1m0-08
SN 2013bu  	2013-04-26	2456408.964	 	15.596	 0.025	i  	1m0-08
SN 2013bu  	2013-04-29	2456411.965	 	15.590	 0.018	i  	1m0-08
SN 2013bu  	2013-04-29	2456411.966	 	15.581	 0.020	i  	1m0-08
SN 2013bu  	2013-04-30	2456412.964	 	15.559	 0.030	i  	1m0-08
SN 2013bu  	2013-04-30	2456412.965	 	15.596	 0.021	i  	1m0-08
SN 2013bu  	2013-05-06	2456418.961	 	15.566	 0.037	i  	1m0-08
SN 2013bu  	2013-05-06	2456418.963	 	15.625	 0.034	i  	1m0-08
